Site,End_Date,Period,StatVar,value
dcid:geoId/35,2021-05-28,P17D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,512
dcid:geoId/32,2021-05-21,P4D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,578
dcid:geoId/36,2021-05-27,P16D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,553
dcid:geoId/39,2021-05-29,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,743
dcid:geoId/40,2021-05-21,P8D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,460
dcid:geoId/41,2021-05-29,P14D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,542
dcid:geoId/42,2021-05-29,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,409
dcid:geoId/72,2021-05-25,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,525
dcid:geoId/44,2021-05-29,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,399
dcid:geoId/45,2021-05-29,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,482
dcid:geoId/46,2021-05-28,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,91
dcid:geoId/47,2021-05-29,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,546
dcid:geoId/48,2021-05-25,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,319
dcid:geoId/49,2021-05-26,P9D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,457
dcid:geoId/51,2021-05-27,P14D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,452
dcid:geoId/50,2021-05-29,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,245
dcid:geoId/53,2021-05-25,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,555
dcid:geoId/55,2021-05-28,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,529
dcid:geoId/54,2021-05-30,P14D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,544
dcid:geoId/56,2021-05-28,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,281
dcid:country/USA,2021-05-30,P20D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,23999
dcid:geoId/02,2021-06-12,P19D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,496
dcid:geoId/01,2021-06-13,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,593
dcid:geoId/05,2021-06-12,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,525
dcid:geoId/04,2021-06-04,P4D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,536
dcid:geoId/06,2021-06-09,P9D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,613
dcid:geoId/08,2021-06-07,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,558
dcid:geoId/09,2021-06-13,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,556
dcid:geoId/11,2021-06-12,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,518
dcid:geoId/10,2021-06-12,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,483
dcid:geoId/12,2021-06-12,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,543
dcid:geoId/13,2021-06-09,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,544
dcid:geoId/15,2021-06-12,P17D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,497
dcid:geoId/19,2021-06-12,P15D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,534
dcid:geoId/16,2021-06-12,P15D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,490
dcid:geoId/17,2021-06-12,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,547
dcid:geoId/18,2021-06-09,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,178
dcid:geoId/20,2021-06-09,P16D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,510
dcid:geoId/21,2021-06-13,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,587
dcid:geoId/22,2021-06-11,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,520
dcid:geoId/25,2021-06-12,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,512
dcid:geoId/24,2021-06-10,P14D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,446
dcid:geoId/23,2021-06-13,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,208
dcid:geoId/26,2021-06-13,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,565
dcid:geoId/27,2021-06-10,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,499
dcid:geoId/29,2021-06-12,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,516
dcid:geoId/28,2021-06-13,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,580
dcid:geoId/30,2021-06-11,P10D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,161
dcid:geoId/37,2021-06-09,P9D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,555
dcid:geoId/38,2021-06-13,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,12
dcid:geoId/31,2021-06-12,P15D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,542
dcid:geoId/33,2021-06-08,P8D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,563
dcid:geoId/34,2021-06-10,P14D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,472
dcid:geoId/35,2021-06-12,P15D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,535
dcid:geoId/32,2021-06-04,P4D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,568
dcid:geoId/36,2021-06-11,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,600
dcid:geoId/39,2021-06-12,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,697
dcid:geoId/40,2021-06-05,P8D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,520
dcid:geoId/41,2021-06-12,P17D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,580
dcid:geoId/42,2021-06-13,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,638
dcid:geoId/72,2021-06-08,P8D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,530
dcid:geoId/44,2021-06-13,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,387
dcid:geoId/45,2021-06-11,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,557
dcid:geoId/46,2021-06-11,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,93
dcid:geoId/47,2021-06-12,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,581
dcid:geoId/48,2021-06-10,P14D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,361
dcid:geoId/49,2021-06-05,P5D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,501
dcid:geoId/51,2021-06-10,P14D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,319
dcid:geoId/50,2021-06-12,P12D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,193
dcid:geoId/53,2021-06-11,P14D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,528
dcid:geoId/55,2021-06-13,P13D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,495
dcid:geoId/54,2021-06-13,P16D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,563
dcid:geoId/56,2021-06-12,P11D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,278
dcid:country/USA,2021-06-13,P20D,dcs:Count_Male_MedicalConditionIncident_COVID_19_Seroprevalence,24453
dcid:geoId/02,2020-08-11,P5D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,154
dcid:geoId/01,2020-08-13,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,565
dcid:geoId/05,2020-08-13,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,557
dcid:geoId/04,2020-08-11,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,498
dcid:geoId/06,2020-08-05,P6D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,560
dcid:geoId/08,2020-08-07,P8D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,547
dcid:geoId/09,2020-08-03,P4D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,577
dcid:geoId/11,2020-08-13,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,396
dcid:geoId/10,2020-08-13,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,465
dcid:geoId/12,2020-08-03,P3D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,553
dcid:geoId/13,2020-08-11,P9D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,526
dcid:geoId/15,2020-08-11,P8D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4
dcid:geoId/19,2020-08-13,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,458
dcid:geoId/16,2020-08-11,P7D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,156
dcid:geoId/17,2020-08-10,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,572
dcid:geoId/18,2020-08-11,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,427
dcid:geoId/20,2020-08-08,P10D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,542
dcid:geoId/21,2020-08-13,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,527
dcid:geoId/22,2020-08-13,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,601
dcid:geoId/25,2020-08-10,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,565
dcid:geoId/24,2020-08-11,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,499
dcid:geoId/23,2020-08-11,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,365
dcid:geoId/26,2020-08-11,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,528
dcid:geoId/27,2020-08-13,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,518
dcid:geoId/29,2020-08-10,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,550
dcid:geoId/28,2020-08-13,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,441
dcid:geoId/30,2020-08-10,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,113
dcid:geoId/37,2020-08-10,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,534
dcid:geoId/38,2020-08-12,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,74
dcid:geoId/31,2020-08-13,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,563
dcid:geoId/33,2020-08-11,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,483
dcid:geoId/34,2020-08-11,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,543
dcid:geoId/35,2020-08-13,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,605
dcid:geoId/32,2020-08-02,P3D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,538
dcid:geoId/36,2020-08-11,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,480
dcid:geoId/39,2020-08-11,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,443
dcid:geoId/40,2020-08-04,P7D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,609
dcid:geoId/41,2020-08-11,P6D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,401
dcid:geoId/42,2020-08-11,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,265
dcid:geoId/72,2020-08-07,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,620
dcid:geoId/44,2020-08-11,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,375
dcid:geoId/45,2020-08-13,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,476
dcid:geoId/46,2020-08-12,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,16
dcid:geoId/47,2020-08-11,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,625
dcid:geoId/48,2020-08-05,P7D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,548
dcid:geoId/49,2020-08-11,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,541
dcid:geoId/51,2020-08-11,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,448
dcid:geoId/50,2020-08-11,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,219
dcid:geoId/53,2020-08-11,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,392
dcid:geoId/55,2020-08-13,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,453
dcid:geoId/54,2020-08-13,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,202
dcid:geoId/56,2020-08-11,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,34
dcid:country/USA,2020-08-13,P17D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,22751
dcid:geoId/02,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,440
dcid:geoId/01,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,560
dcid:geoId/05,2020-08-25,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,626
dcid:geoId/04,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1202
dcid:geoId/06,2020-08-19,P6D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,550
dcid:geoId/08,2020-08-25,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,583
dcid:geoId/09,2020-08-24,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,580
dcid:geoId/11,2020-08-27,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,458
dcid:geoId/10,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,586
dcid:geoId/12,2020-08-14,P1D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,530
dcid:geoId/13,2020-08-26,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,566
dcid:geoId/15,2020-08-26,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6
dcid:geoId/19,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,504
dcid:geoId/16,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,425
dcid:geoId/17,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,516
dcid:geoId/18,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,726
dcid:geoId/20,2020-08-25,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,608
dcid:geoId/21,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,616
dcid:geoId/22,2020-08-25,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,587
dcid:geoId/25,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,558
dcid:geoId/24,2020-08-26,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,698
dcid:geoId/23,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,370
dcid:geoId/26,2020-08-25,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,556
dcid:geoId/27,2020-08-27,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,546
dcid:geoId/29,2020-08-21,P9D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,594
dcid:geoId/28,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,552
dcid:geoId/30,2020-08-24,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,223
dcid:geoId/37,2020-08-27,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,592
dcid:geoId/38,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,90
dcid:geoId/31,2020-08-25,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,477
dcid:geoId/33,2020-08-25,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,649
dcid:geoId/34,2020-08-26,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,667
dcid:geoId/35,2020-08-27,P17D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,604
dcid:geoId/32,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,552
dcid:geoId/36,2020-08-26,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,673
dcid:geoId/39,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,582
dcid:geoId/40,2020-08-18,P8D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,597
dcid:geoId/41,2020-08-27,P17D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,627
dcid:geoId/42,2020-08-26,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,369
dcid:geoId/72,2020-08-17,P7D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,611
dcid:geoId/44,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,300
dcid:geoId/45,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,617
dcid:geoId/46,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,13
dcid:geoId/47,2020-08-26,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,573
dcid:geoId/48,2020-08-24,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,535
dcid:geoId/49,2020-08-25,P10D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,501
dcid:geoId/51,2020-08-26,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,852
dcid:geoId/50,2020-08-27,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,237
dcid:geoId/53,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,724
dcid:geoId/55,2020-08-27,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,459
dcid:geoId/54,2020-08-27,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,410
dcid:geoId/56,2020-08-24,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,35
dcid:country/USA,2020-08-27,P17D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,27112
dcid:geoId/02,2020-09-09,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,372
dcid:geoId/01,2020-09-08,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,538
dcid:geoId/05,2020-09-08,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,600
dcid:geoId/04,2020-09-09,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,947
dcid:geoId/06,2020-09-09,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,537
dcid:geoId/08,2020-09-04,P11D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,566
dcid:geoId/09,2020-09-04,P9D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,585
dcid:geoId/11,2020-09-10,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,355
dcid:geoId/10,2020-09-10,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,528
dcid:geoId/12,2020-09-09,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,604
dcid:geoId/13,2020-09-10,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,577
dcid:geoId/15,2020-09-09,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7
dcid:geoId/19,2020-09-10,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,505
dcid:geoId/16,2020-09-10,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,484
dcid:geoId/17,2020-09-03,P8D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,569
dcid:geoId/18,2020-09-09,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,751
dcid:geoId/20,2020-09-03,P10D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,555
dcid:geoId/21,2020-09-08,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,537
dcid:geoId/22,2020-09-08,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,597
dcid:geoId/25,2020-09-05,P9D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,561
dcid:geoId/24,2020-09-08,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,586
dcid:geoId/23,2020-09-10,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,455
dcid:geoId/26,2020-09-03,P8D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,568
dcid:geoId/27,2020-09-08,P13D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,544
dcid:geoId/29,2020-09-10,P17D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,558
dcid:geoId/28,2020-09-10,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,604
dcid:geoId/30,2020-09-09,P16D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,326
dcid:geoId/37,2020-09-09,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,579
dcid:geoId/38,2020-09-09,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,81
dcid:geoId/31,2020-09-10,P17D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,446
dcid:geoId/33,2020-09-03,P8D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,647
dcid:geoId/34,2020-09-07,P12D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,570
dcid:geoId/35,2020-09-08,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,579
dcid:geoId/32,2020-08-29,P2D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,567
dcid:geoId/36,2020-09-10,P15D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,560
dcid:geoId/39,2020-09-10,P14D,dcs:Count_Female_MedicalConditionIncident_COVID_19_Seroprevalence,564
